transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,amount_to_sender_avg,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,sender_tx_count_24h,sender_volume_24h,same_day_count,rapid_transfer_count,is_new_recipient,unique_recipients_7d,hour,is_off_hours,counterparty_change_score_7d
7098,ACC000142,17913.67,18787.826,36156.33,0.9534722112074062,-0.08324678034140598,-0.08324678034140598,5,5,0.5476190476190477,2,21045.829999999998,0,0,1.0,5,8,1.0,0.0
7099,ACC000142,576.57,18642.133333333335,36156.33,0.030928327230073813,-1.883518859961086,-1.883518859961086,6,6,0.657142857142857,1,17913.67,1,0,1.0,6,18,1.0,0.0
7100,ACC000142,19968.83,14591.333571428573,36156.33,1.3685404354747366,0.6151071743214562,0.6151071743214562,14,14,1.5333333333333332,0,0.0,0,0,0.0,10,20,1.0,0.0
7101,ACC000143,9561.19,75151.31906976744,232438.29,0.1272258440483763,-1.3822687898091865,-1.3822687898091865,10,43,-0.004761904761904745,2,137346.21,0,0,1.0,9,4,1.0,0.8421052631578947
7102,ACC000143,37466.13,66696.8425,154073.02,0.5617376864579459,-0.6464400090158139,-0.6464400090158139,16,24,1.4857142857142855,4,292610.45,0,1,0.0,12,0,1.0,0.8
7103,ACC000143,52967.29,76032.51897435899,232438.29,0.6966399471502787,-0.4749970444561221,-0.4749970444561221,9,39,-0.014285714285714235,0,0.0,0,0,1.0,8,17,1.0,0.7777777777777778
7104,ACC000143,118465.05,62613.09052631579,154073.02,1.8920172922978473,1.315842790790279,1.315842790790279,12,19,1.0809523809523809,1,154073.02,1,0,1.0,10,19,1.0,0.75
7105,ACC000143,36213.48,61253.128000000004,134637.56,0.5912102970480136,-0.6523390886484994,-0.6523390886484994,9,15,0.7857142857142858,3,216506.7,3,0,1.0,8,10,0.0,0.8
7106,ACC000143,72250.5,56666.18823529412,134637.56,1.2750195884006772,0.4049966445555505,0.4049966445555505,11,17,1.0047619047619047,5,261034.98,5,0,1.0,9,16,0.0,0.8181818181818181
7107,ACC000143,81587.95,65561.03222222222,154073.02,1.2444579841795929,0.3727067572661957,0.3727067572661957,16,27,1.3857142857142857,1,61875.73,1,0,1.0,12,22,1.0,0.8125
7108,ACC000143,45323.14,77197.0291891892,232438.29,0.5871098988657342,-0.6433701351334281,-0.6433701351334281,11,37,0.338095238095238,2,179079.36,1,0,0.0,9,16,0.0,0.8235294117647058
7109,ACC000143,225936.77,73660.63431818182,232438.29,3.067266146854664,3.17795330291519,3.17795330291519,11,44,0.10476190476190483,3,146907.4,1,0,0.0,10,8,1.0,0.85
7110,ACC000143,57526.59,66133.42214285715,154073.02,0.869856543575422,-0.20332140514455324,-0.20332140514455324,17,28,1.495238095238095,2,143463.68,0,0,0.0,13,1,1.0,0.8235294117647058
7111,ACC000143,64711.79,50158.01833333333,134637.56,1.2901584263147556,0.31102488310646864,0.31102488310646864,6,6,0.657142857142857,1,134637.56,0,0,1.0,4,1,1.0,0.0
7112,ACC000143,134637.56,33262.11,81975.93,4.047775682300371,3.351981123591401,3.351981123591401,5,5,0.5476190476190477,1,25481.09,0,0,1.0,3,9,0.0,0.0
7113,ACC000143,61875.73,65702.77461538461,154073.02,0.9417521613388837,-0.0873467853474964,-0.0873467853474964,15,26,1.276190476190476,0,0.0,0,0,1.0,11,16,0.0,0.8
7114,ACC000143,75881.82,56946.218181818185,134637.56,1.3325172842509776,0.44083821214911345,0.44083821214911345,8,11,0.7761904761904761,1,65802.48,0,0,0.0,7,9,0.0,0.875
7115,ACC000143,165727.48,71390.02333333335,232438.29,2.321437537934222,1.8611615358064917,1.8611615358064917,18,30,1.5714285714285716,0,0.0,0,0,0.0,14,9,0.0,0.8333333333333334
7116,ACC000143,63655.02,76358.24263157895,232438.29,0.833636524443461,-0.25845095429739573,-0.25845095429739573,12,38,0.4476190476190476,3,224402.5,2,0,1.0,10,17,1.0,0.7647058823529411
7117,ACC000143,70081.79,65527.614,154073.02,1.0695001041850845,0.1019443877064863,0.1019443877064863,17,25,1.595238095238095,4,296587.01999999996,1,1,1.0,12,12,0.0,0.8
7118,ACC000143,102211.48,65152.72782608696,154073.02,1.5687981671747415,0.8132824633848156,0.8132824633848156,15,23,1.3761904761904762,4,308864.02,3,0,1.0,11,16,0.0,0.7857142857142857
7119,ACC000143,98550.05,73507.808125,232438.29,1.340674582928873,0.48155286893046634,0.48155286893046634,20,32,1.7904761904761906,2,210549.16,2,0,1.0,15,23,1.0,0.8333333333333334
7120,ACC000143,8314.8,59688.15,134637.56,0.13930403271001027,-1.3642611489984904,-1.3642611489984904,10,16,0.8952380952380953,4,252720.18000000002,4,0,0.0,9,16,0.0,0.8181818181818181
7121,ACC000143,5824.23,1060.23,1060.23,5.493364647293511,0.0,0.0,1,1,0.10952380952380952,1,1060.23,1,0,1.0,1,20,1.0,0.0
7122,ACC000143,46774.19,62287.337857142855,134637.56,0.7509421916100743,-0.39244764960263245,-0.39244764960263245,9,14,0.8190476190476191,2,169732.51,2,0,0.0,9,9,0.0,0.8
7123,ACC000143,1060.23,1060.23,1060.23,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,3,1.0,0.0
7124,ACC000143,25481.09,35207.365,81975.93,0.7237431713506535,-0.2900572774828738,-0.2900572774828738,4,4,0.4380952380952381,0,0.0,0,0,1.0,2,20,1.0,0.0
7125,ACC000143,65802.48,56060.592000000004,134637.56,1.1737742619628417,0.21670652670932727,0.21670652670932727,8,10,0.8095238095238095,0,0.0,0,0,1.0,7,14,0.0,0.7142857142857143
7126,ACC000143,41131.05,57719.43,134637.56,0.7126031909878529,-0.3522342942781952,-0.3522342942781952,9,9,0.9857142857142858,1,130271.51,1,0,0.0,7,23,1.0,0.0
7127,ACC000143,11271.13,75392.19934782608,232438.29,0.14949994956374754,-1.209206448540342,-1.209206448540342,12,46,0.18095238095238075,1,1036.49,0,0,0.0,11,8,1.0,0.8421052631578947
7128,ACC000143,81975.93,19617.843333333334,51969.07,4.178641281160195,2.7161456224473937,2.7161456224473937,3,3,0.3285714285714285,1,51969.07,1,0,0.0,2,19,1.0,0.0
7129,ACC000143,75924.98,75455.88824999999,232438.29,1.0062167679803307,0.009755897633279179,0.009755897633279179,10,40,0.09523809523809534,1,52967.29,0,0,1.0,9,3,1.0,0.7777777777777778
7130,ACC000143,89872.51,76844.9325,232438.29,1.1695307299541189,0.2596181807345567,0.2596181807345567,10,36,0.22857142857142865,1,89206.85,0,0,0.0,8,8,1.0,0.8888888888888888
7131,ACC000143,1036.49,77044.54844444444,232438.29,0.01345312576849478,-1.4497332323051804,-1.4497332323051804,12,45,0.2142857142857142,2,235497.96,2,0,1.0,10,16,0.0,0.9
7132,ACC000143,130271.51,48650.42,134637.56,2.6777057628690564,1.9483744006766095,1.9483744006766095,8,8,0.8761904761904762,0,0.0,0,0,1.0,6,16,0.0,0.0
7133,ACC000143,114782.47,75467.32951219512,232438.29,1.5209557664479403,0.8278100606310589,0.8278100606310589,11,41,0.2047619047619047,2,128892.26999999999,1,0,0.0,10,8,1.0,0.8421052631578947
7134,ACC000143,89206.85,76491.73485714286,232438.29,1.1662286149817898,0.25006410942873813,0.25006410942873813,9,35,0.11904761904761907,0,0.0,0,0,0.0,8,21,1.0,0.8888888888888888
7135,ACC000143,97624.74,74266.66393939394,232438.29,1.3145162960284262,0.45453700514767464,0.45453700514767464,15,33,1.0428571428571427,0,0.0,0,0,1.0,13,1,1.0,0.7894736842105263
7136,ACC000143,154073.02,57531.98333333333,134637.56,2.67804117072272,2.5699092453279193,2.5699092453279193,11,18,0.9714285714285714,2,80565.3,0,1,0.0,10,13,0.0,0.75
7137,ACC000143,232438.29,65836.63482758621,154073.02,3.530531148937248,4.002485255290945,4.002485255290945,18,29,1.6047619047619048,3,200990.27,1,0,1.0,13,4,1.0,0.8235294117647058
7138,ACC000143,44821.68,74433.1670967742,232438.29,0.6021734899675187,-0.5632209992605448,-0.5632209992605448,19,31,1.680952380952381,1,165727.48,1,0,0.0,14,12,0.0,0.8235294117647058
7139,ACC000143,33489.56,65405.688500000004,154073.02,0.5120282465950954,-0.7400903070197676,-0.7400903070197676,13,20,1.1904761904761907,2,272538.07,0,0,1.0,11,2,1.0,0.7692307692307692
7140,ACC000143,79278.85,60980.29846153846,134637.56,1.3000731711735196,0.44927744749268106,0.44927744749268106,8,13,0.7095238095238094,1,90453.66,1,0,1.0,8,4,1.0,0.7777777777777778
7141,ACC000143,23543.46,52237.12857142857,134637.56,0.45070356361197933,-0.657807364785644,-0.657807364785644,7,7,0.7666666666666666,0,0.0,0,0,1.0,5,14,0.0,0.0
7142,ACC000143,67867.22,74027.92127659573,232438.29,0.9167786806605434,-0.11565044733062711,-0.11565044733062711,13,47,0.29047619047619055,1,11271.13,1,0,0.0,11,16,0.0,0.9444444444444444
7143,ACC000143,146290.68,61464.63909090909,154073.02,2.380078727601885,1.9679814367448727,1.9679814367448727,14,22,1.2666666666666666,3,162573.34,2,0,0.0,11,15,0.0,0.7857142857142857
7144,ACC000143,10618.73,63885.87285714286,154073.02,0.1662140552379219,-1.2495033116810006,-1.2495033116810006,14,21,1.3,3,306027.63,1,0,0.0,12,12,0.0,0.7857142857142857
7145,ACC000143,22563.74,76403.40428571429,232438.29,0.2953237517483093,-1.1381291839870717,-1.1381291839870717,11,42,0.17142857142857149,3,243674.74,2,0,0.0,10,10,0.0,0.8421052631578947
7146,ACC000143,90453.66,58524.185,134637.56,1.545577439480789,0.7701896548141226,0.7701896548141226,7,12,0.6,0,0.0,0,0,1.0,7,3,1.0,0.75
7147,ACC000143,51969.07,3442.2299999999996,5824.23,15.097500748061579,20.372308984047017,20.372308984047017,2,2,0.21904761904761905,0,0.0,0,0,0.0,2,1,1.0,0.0
7148,ACC000143,49191.4,73899.57333333333,232438.29,0.6656520163941406,-0.4686719870793591,-0.4686719870793591,13,48,0.2571428571428571,0,0.0,0,0,0.0,12,16,0.0,0.8235294117647058
7149,ACC000143,128786.07,74953.66617647058,232438.29,1.718209082618943,1.060090442006556,1.060090442006556,14,34,0.8666666666666667,1,97624.74,1,0,0.0,12,21,1.0,0.8421052631578947
7150,ACC000143,85233.55,73395.32489795919,232438.29,1.1612939941133769,0.22637118078635474,0.22637118078635474,14,49,0.3666666666666667,1,49191.4,1,0,0.0,12,20,1.0,0.8235294117647058
7151,ACC000144,65017.22,67358.095,98277.27,0.9652473099187262,-0.07570949095504649,-0.07570949095504649,2,2,0.21904761904761905,1,98277.27,1,0,1.0,2,20,1.0,0.0
7152,ACC000144,55849.27,77650.14866666666,158836.65,0.7192422803946896,-0.6243382646763559,-0.6243382646763559,14,15,1.5,2,195825.24,2,0,1.0,12,21,1.0,0.9166666666666666
7153,ACC000144,25695.59,63944.77022222223,158836.65,0.4018403680348235,-1.0172894269301187,-1.0172894269301187,14,45,0.5,0,0.0,0,0,1.0,11,18,1.0,0.875
7154,ACC000144,87274.51,69069.43741935484,158836.65,1.2635763843002386,0.45732774974137763,0.45732774974137763,9,31,0.2523809523809524,2,186864.41,2,1,0.0,7,19,1.0,0.8666666666666667
7155,ACC000144,77062.66,84061.63,158836.65,0.9167400156290093,-0.16568368178396092,-0.16568368178396092,5,5,0.5476190476190477,3,285591.95999999996,2,0,1.0,5,16,0.0,0.0
7156,ACC000144,47886.69,64309.72659090909,158836.65,0.7446259304540307,-0.4328107121046014,-0.4328107121046014,16,44,0.819047619047619,1,25477.01,0,0,0.0,12,1,1.0,0.8125
7157,ACC000144,49814.2,70430.8515,158836.65,0.7072781166077482,-0.5129608334964733,-0.5129608334964733,15,20,1.4761904761904763,2,46118.25,0,0,1.0,11,8,1.0,0.8571428571428572
7158,ACC000144,28979.48,69289.1009090909,158836.65,0.4182400928830326,-1.0400169437261537,-1.0400169437261537,11,33,0.4714285714285713,2,145387.77,1,0,0.0,9,15,0.0,0.7333333333333334
7159,ACC000144,158836.65,66577.80333333333,98277.27,2.3857298085483043,3.650995170579428,3.650995170579428,3,3,0.3285714285714285,2,163294.49,0,0,1.0,3,0,1.0,0.0
7160,ACC000144,47811.1,68103.52382352941,158836.65,0.7020356262898912,-0.5231758131602029,-0.5231758131602029,10,34,0.2952380952380953,2,87092.74,0,0,1.0,8,7,1.0,0.6666666666666667
7161,ACC000144,80979.1,79508.132,158836.65,1.0185008496992485,0.043469545518303725,0.043469545518303725,10,10,1.0952380952380953,0,0.0,0,0,0.0,10,12,0.0,0.0
7162,ACC000144,78271.86,63063.647692307684,158836.65,1.241156559511025,0.3909844205857022,0.3909844205857022,14,39,0.7,5,143962.45,1,0,0.0,10,2,1.0,0.7647058823529411
7163,ACC000144,31306.57,79641.85636363637,158836.65,0.3930919171077264,-1.4979772382062193,-1.4979772382062193,11,11,1.2047619047619047,1,80979.1,1,0,0.0,10,14,0.0,0.0
7164,ACC000144,143187.6,66598.832,158836.65,2.1500016696989523,2.012543208640954,2.012543208640954,10,30,0.4285714285714286,2,138594.31,1,0,1.0,7,2,1.0,0.8666666666666667
7165,ACC000144,94917.5,66406.09464285713,158836.65,1.4293492263094507,0.7351231324730211,0.7351231324730211,9,28,0.35238095238095246,0,0.0,0,0,0.0,8,14,0.0,0.8125
7166,ACC000144,58113.26,69638.3459375,158836.65,0.8345008661198862,-0.2931965261474243,-0.2931965261474243,10,32,0.36190476190476195,1,87274.51,0,0,0.0,8,10,0.0,0.8
7167,ACC000144,25477.01,65212.81302325581,158836.65,0.39067491216664024,-1.0480665555266762,-1.0480665555266762,15,43,0.7095238095238094,0,0.0,0,0,0.0,12,9,0.0,0.8333333333333334
7168,ACC000144,155887.18,61281.19387755102,158836.65,2.543801289372493,2.517914892162163,2.517914892162163,9,49,-0.3476190476190475,1,59085.85,0,0,1.0,9,4,1.0,0.8235294117647058
7169,ACC000144,138559.28,64508.024230769224,158836.65,2.1479386735566703,1.9818553544417923,1.9818553544417923,13,26,0.9904761904761905,1,59059.7,1,0,0.0,10,21,1.0,0.8235294117647058
7170,ACC000144,19041.95,68255.51590909091,158836.65,0.2789803834368764,-1.263622932084871,-1.263622932084871,15,22,1.4095238095238094,0,0.0,0,0,1.0,11,17,1.0,0.8
7171,ACC000144,23562.24,64103.158421052634,158836.65,0.3675675361459528,-1.0430595656137556,-1.0430595656137556,13,38,0.5904761904761906,4,120400.20999999999,0,0,1.0,9,0,1.0,0.75
7172,ACC000144,43261.63,66272.6038888889,158836.65,0.6527830123067359,-0.5967822425599183,-0.5967822425599183,12,36,0.5142857142857142,3,99273.41,2,0,0.0,9,12,0.0,0.6875
7173,ACC000144,2918.49,62569.662978723405,158836.65,0.04664385040706424,-1.5956241453863647,-1.5956241453863647,13,47,0.29047619047619055,1,37563.91,0,0,0.0,12,1,1.0,0.8823529411764706
7174,ACC000144,55691.62,74532.84538461539,158836.65,0.7472090957028661,-0.5787728237750046,-0.5787728237750046,12,13,1.2809523809523808,0,0.0,0,0,1.0,10,17,1.0,0.9
7175,ACC000144,59085.85,61326.93020833333,158836.65,0.9634568337152998,-0.05903612628859061,-0.05903612628859061,13,48,0.2571428571428571,1,2918.49,1,0,0.0,11,9,0.0,0.8823529411764706
7176,ACC000144,43602.74,67250.66333333333,158836.65,0.6483614858024449,-0.6026087839926964,-0.6026087839926964,12,27,0.8142857142857142,1,138559.28,0,0,1.0,8,19,1.0,0.8235294117647058
7177,ACC000144,43190.12,69449.10619047619,158836.65,0.6218959806558724,-0.6653263795785145,-0.6653263795785145,16,21,1.5857142857142856,3,95932.45,1,0,0.0,12,8,1.0,0.8666666666666667
7178,ACC000144,103171.3,83986.32571428572,158836.65,1.2284297368952646,0.5346522919282836,0.5346522919282836,7,7,0.7666666666666666,1,90533.47,1,0,1.0,7,19,1.0,0.0
7179,ACC000144,36438.92,36438.92,36438.92,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,15,0.0,0.0
7180,ACC000144,6844.65,65650.68567567568,158836.65,0.10425862166639975,-1.5387647164147806,-1.5387647164147806,12,37,0.4809523809523808,3,113555.56,3,0,1.0,8,21,1.0,0.7333333333333334
7181,ACC000144,40858.63,71987.28421052631,158836.65,0.5675812117110741,-0.765888200445432,-0.765888200445432,17,19,1.795238095238095,2,139061.09,1,0,0.0,13,16,0.0,0.9285714285714286
7182,ACC000144,8095.81,76287.59375,158836.65,0.10612223563546334,-1.9928084449865398,-1.9928084449865398,15,16,1.6095238095238096,3,251674.51,0,0,0.0,13,2,1.0,0.9230769230769231
7183,ACC000144,140133.62,73187.04357142857,158836.65,1.9147326242688487,2.1090418758639355,2.1090418758639355,13,14,1.3904761904761904,1,55691.62,1,0,1.0,11,17,1.0,0.9090909090909091
7184,ACC000144,90533.47,82895.135,158836.65,1.0921445510644263,0.19762583023376826,0.19762583023376826,6,6,0.657142857142857,1,77062.66,0,0,1.0,6,6,1.0,0.0
7185,ACC000144,98277.27,36438.92,36438.92,2.697041240519752,0.0,0.0,1,1,0.10952380952380952,0,0.0,0,0,1.0,1,15,0.0,0.0
7186,ACC000144,105857.17,63533.178292682926,158836.65,1.6661714846428752,1.113400136685834,1.113400136685834,15,41,0.7761904761904761,1,67106.19,1,0,1.0,11,18,1.0,0.8125
7187,ACC000144,61738.09,89642.515,158836.65,0.6887143895951603,-0.6126033017010023,-0.6126033017010023,4,4,0.4380952380952381,3,322131.14,1,0,1.0,4,6,1.0,0.0
7188,ACC000144,45138.07,65542.11916666667,158836.65,0.6886879852819324,-0.5277956727014745,-0.5277956727014745,14,24,1.2,2,71389.51,1,0,0.0,12,14,0.0,0.7058823529411764
7189,ACC000144,61560.0,75613.91583333333,158836.65,0.8141358547769079,-0.41754969064168856,-0.41754969064168856,12,12,1.314285714285714,2,112285.67000000001,0,0,0.0,10,12,0.0,0.0
7190,ACC000144,41414.29,86384.4475,158836.65,0.4794183582640846,-1.316457893937277,-1.316457893937277,8,8,0.8761904761904762,2,193704.77000000002,2,0,1.0,8,23,1.0,0.0
7191,ACC000144,67106.19,63443.853,158836.65,1.0577256397085466,0.09517195450988902,0.09517195450988902,15,40,0.8095238095238095,0,0.0,0,0,1.0,11,7,1.0,0.7647058823529411
7192,ACC000144,5259.62,75694.37666666666,158836.65,0.06948495029111146,-1.8292651034650396,-1.8292651034650396,17,18,1.8285714285714283,1,133801.47,0,0,1.0,13,9,0.0,0.9230769230769231
7193,ACC000144,43676.81,67389.24655172414,158836.65,0.6481272938179562,-0.6164933529987847,-0.6164933529987847,9,29,0.31904761904761914,1,94917.5,0,0,0.0,7,2,1.0,0.8666666666666667
7194,ACC000144,62591.45,81387.76333333334,158836.65,0.7690523419798283,-0.5344301485537215,-0.5344301485537215,9,9,0.9857142857142858,3,235119.06,3,0,1.0,9,23,1.0,0.0
7195,ACC000144,133801.47,72276.31235294118,158836.65,1.851249263335654,1.668639972839713,1.668639972839713,16,17,1.719047619047619,2,63945.079999999994,1,0,0.0,13,21,1.0,0.9230769230769231
7196,ACC000144,37563.91,63113.266304347824,158836.65,0.5951824742972026,-0.6794287607875434,-0.6794287607875434,14,46,0.46666666666666656,1,25695.59,0,0,0.0,11,3,1.0,0.8823529411764706
7197,ACC000144,52347.56,66115.79565217391,158836.65,0.7917557292268447,-0.34953337455801003,-0.34953337455801003,13,23,1.0904761904761906,1,19041.95,0,0,1.0,11,4,1.0,0.6875
7198,ACC000144,22482.83,67523.74028571429,158836.65,0.3329618576350783,-1.1736102409762939,-1.1736102409762939,11,35,0.40476190476190466,3,134903.84,1,0,0.0,9,10,0.0,0.6875
7199,ACC000144,93433.48,64540.892380952384,158836.65,1.4476632806455358,0.7581712575226006,0.7581712575226006,15,42,0.7428571428571429,1,105857.17,0,0,1.0,12,7,1.0,0.8235294117647058
7200,ACC000144,59059.7,64725.9572,158836.65,0.9124577303277023,-0.1487660730619216,-0.1487660730619216,12,25,0.8809523809523808,0,0.0,0,0,0.0,10,17,1.0,0.8235294117647058
7201,ACC000145,36799.35,33561.475,64131.66,1.0964759445167414,0.17116511158171926,0.17116511158171926,6,6,0.657142857142857,1,3940.83,0,0,1.0,5,7,1.0,0.0
7202,ACC000145,7147.57,29086.739333333335,64131.66,0.24573294098348458,-1.3701788787031555,-1.3701788787031555,12,15,1.2142857142857142,0,0.0,0,0,1.0,9,6,1.0,0.9090909090909091
7203,ACC000145,21781.27,43911.6875,64131.66,0.4960244354079993,-1.670065133208049,-1.670065133208049,4,4,0.4380952380952381,1,47199.32,1,0,1.0,4,15,0.0,0.0
7204,ACC000145,29167.46,30347.972173913044,73761.19,0.9611007889704141,-0.0623165600590267,-0.0623165600590267,8,23,0.3761904761904761,1,13863.85,0,0,1.0,6,15,0.0,0.8461538461538461
7205,ACC000145,18324.6,27280.9675,73761.19,0.6716990517290121,-0.5514067436598783,-0.5514067436598783,20,48,1.2571428571428571,0,0.0,0,0,0.0,15,10,0.0,0.8
7206,ACC000145,17131.15,27504.465,73761.19,0.6228497809355682,-0.6345439109193359,-0.6345439109193359,13,36,0.6571428571428573,4,67574.73,2,0,0.0,12,14,0.0,0.875
7207,ACC000145,40848.63,26992.293829787235,73761.19,1.513344151393375,0.850481163767495,0.850481163767495,19,47,1.1476190476190478,6,151179.85,3,0,0.0,14,4,1.0,0.7894736842105263
7208,ACC000145,34533.84,29436.32448275862,73761.19,1.1731709242513304,0.2961703381508899,0.2961703381508899,8,29,0.17619047619047612,1,23816.09,0,0,1.0,7,1,1.0,0.9333333333333333
7209,ACC000145,15074.9,27224.105135135134,73761.19,0.5537335359664218,-0.749361351283626,-0.749361351283626,11,37,0.338095238095238,3,51487.880000000005,0,0,0.0,10,6,1.0,0.875
7210,ACC000145,7191.05,29528.869677419352,73761.19,0.24352608408505988,-1.3394650124023533,-1.3394650124023533,10,31,0.39523809523809517,1,27207.71,0,0,1.0,9,5,1.0,1.0
7211,ACC000145,44128.63,27045.76230769231,73761.19,1.6316282565068987,1.072258544898727,1.072258544898727,13,39,0.5571428571428572,2,47492.84,2,0,1.0,11,19,1.0,0.9411764705882353
7212,ACC000145,26933.52,31295.523333333334,73761.19,0.8606189362333718,-0.22416374112471987,-0.22416374112471987,8,21,0.44285714285714284,0,0.0,0,0,1.0,6,14,0.0,0.8181818181818181
7213,ACC000145,21316.06,26794.834545454545,64131.66,0.7955287040059758,-0.3155752444146007,-0.3155752444146007,9,11,0.9190476190476191,3,38249.79,2,1,0.0,7,9,0.0,0.875
7214,ACC000145,14289.87,30445.338461538464,73761.19,0.46936150892368517,-0.9056580069691983,-0.9056580069691983,10,26,0.5619047619047619,1,29815.18,0,0,1.0,8,1,1.0,0.8
7215,ACC000145,30366.12,30366.12,30366.12,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,9,0.0,0.0
7216,ACC000145,22036.26,29329.304444444442,64131.66,0.75133933168245,-0.40564116646018683,-0.40564116646018683,7,9,0.7,1,7470.35,0,0,0.0,7,5,1.0,0.875
7217,ACC000145,73761.19,29804.089411764708,64131.66,2.474868095479673,2.4475257037402924,2.4475257037402924,13,17,1.2904761904761906,1,63220.86,1,0,0.0,10,14,0.0,0.8333333333333334
7218,ACC000145,16511.87,28111.882647058825,73761.19,0.5873626539817509,-0.6978603316869638,-0.6978603316869638,11,34,0.4380952380952381,2,33218.0,0,0,1.0,11,8,1.0,0.8666666666666667
